FECHA_CORTE,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,ANNIO,MODALIDAD_DE_POSTULACION,EBA_EBR,EGRESO_SECUNDARIA,PRIMERA_OPCION,PRIMERA_OPCION_TURNO,SEGUNDA_OPCION,SEGUNDA_OPCION_TURNO,EDAD,SEXO
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Administración,Nocturno,Secretariado Ejecutivo,Nocturno,21,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Diseño Gráfico,Diurno,Mecánica de Producción,Diurno,19,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Contabilidad,Diurno,Diseño Gráfico,Diurno,17,Femenino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,18,Masculino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2013,Administración,Diurno,Contabilidad,Diurno,25,Femenino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Diseño Gráfico,Diurno,Desarrollo de Sistemas de Información,Diurno,18,Masculino
20230320,150140,LIMA,LIMA,SANTIAGO DE SURCO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2018,Diseño Gráfico,Nocturno,Diseño Publicitario,Nocturno,20,Masculino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,2010,Secretariado Ejecutivo,Nocturno,Administración,Nocturno,32,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Desarrollo de Sistemas de Información,Diurno,Diseño Publicitario,Diurno,18,Masculino
20230320,150116,LIMA,LIMA,LINCE,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2017,Desarrollo de Sistemas de Información,Diurno,Administración,Diurno,22,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Secretariado Ejecutivo,Diurno,18,Femenino
20230320,150136,LIMA,LIMA,SAN MIGUEL,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Secretariado Ejecutivo,Diurno,Secretariado Ejecutivo,Diurno,18,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Diseño Gráfico,Nocturno,Diseño Publicitario,Nocturno,20,Masculino
20230320,150132,LIMA,LIMA,SAN JUAN DE LURIGANCHO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Diseño Publicitario,Diurno,Construcción Civil,Diurno,18,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Desarrollo de Sistemas de Información,Diurno,Construcción Civil,Diurno,17,Masculino
20230320,150136,LIMA,LIMA,SAN MIGUEL,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Diseño Publicitario,Nocturno,Desarrollo de Sistemas de Información,Nocturno,20,Femenino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Diseño Publicitario,Diurno,Mecánica Automotriz,Nocturno,19,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2011,Diseño Gráfico,Diurno,Diseño Gráfico,Diurno,29,Masculino
20230320,150136,LIMA,LIMA,SAN MIGUEL,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Administración,Nocturno,Secretariado Ejecutivo,Nocturno,17,Femenino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Administración,Diurno,Secretariado Ejecutivo,Diurno,18,Femenino
20230320,150106,LIMA,LIMA,CARABAYLLO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Diseño Publicitario,Nocturno,Diseño Gráfico,Nocturno,19,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2014,Administración,Nocturno,Diseño Publicitario,Nocturno,24,
20230320,70104,CALLAO,CALLAO,LA PERLA,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,2008,Administración,Nocturno,Desarrollo de Sistemas de Información,Nocturno,34,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2017,Contabilidad,Diurno,Secretariado Ejecutivo,Nocturno,22,
20230320,150101,LIMA,LIMA,LIMA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2017,Contabilidad,Diurno,Administración,Diurno,22,Femenino
20230320,21801,ANCASH,SANTA,CHIMBOTE,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,18,Femenino
20230320,70102,CALLAO,CALLAO,BELLAVISTA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Contabilidad,Diurno,Administración,Diurno,18,Femenino
20230320,150136,LIMA,LIMA,SAN MIGUEL,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,,Diseño Gráfico,Diurno,Diseño Publicitario,Nocturno,22,Masculino
20230320,150136,LIMA,LIMA,SAN MIGUEL,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2014,Desarrollo de Sistemas de Información,Nocturno,Mecánica Automotriz,Nocturno,24,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2017,Diseño Gráfico,Nocturno,Desarrollo de Sistemas de Información,Nocturno,22,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2017,Desarrollo de Sistemas de Información,Diurno,Diseño Gráfico,Nocturno,23,Masculino
20230320,100102,HUANUCO,HUANUCO,AMARILIS,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,1992,Desarrollo de Sistemas de Información,Nocturno,Desarrollo de Sistemas de Información,Nocturno,47,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Administración,Diurno,Diseño Publicitario,Diurno,19,Femenino
20230320,150140,LIMA,LIMA,SANTIAGO DE SURCO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,18,Femenino
20230320,150133,LIMA,LIMA,SAN JUAN DE MIRAFLORES,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,2007,Desarrollo de Sistemas de Información,Nocturno,Contabilidad,Nocturno,33,Masculino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Administración,Diurno,Contabilidad,Diurno,20,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2017,Administración,Diurno,Desarrollo de Sistemas de Información,Diurno,22,Masculino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,19,Masculino
20230320,150112,LIMA,LIMA,INDEPENDENCIA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Construcción Civil,Diurno,18,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2011,Construcción Civil,Nocturno,Desarrollo de Sistemas de Información,Nocturno,28,Masculino
20230320,150117,LIMA,LIMA,LOS OLIVOS,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2017,Diseño Gráfico,Diurno,Administración,Diurno,22,Femenino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Diseño Gráfico,Diurno,Mecánica Automotriz,Diurno,18,Masculino
20230320,70104,CALLAO,CALLAO,LA PERLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2017,Contabilidad,Diurno,Administración,Diurno,23,Masculino
20230320,150136,LIMA,LIMA,SAN MIGUEL,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,18,Femenino
20230320,70102,CALLAO,CALLAO,BELLAVISTA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2018,Diseño Gráfico,Diurno,Secretariado Ejecutivo,Diurno,21,Femenino
20230320,81305,CUSCO,URUBAMBA,MARAS,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Administración,Nocturno,Secretariado Ejecutivo,Diurno,18,Femenino
20230320,150136,LIMA,LIMA,SAN MIGUEL,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,1988,Desarrollo de Sistemas de Información,Nocturno,Desarrollo de Sistemas de Información,Nocturno,50,Masculino
20230320,150136,LIMA,LIMA,SAN MIGUEL,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Nocturno,Administración,Nocturno,17,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Diseño Publicitario,Diurno,Diseño Gráfico,Diurno,19,Masculino
20230320,70104,CALLAO,CALLAO,LA PERLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Desarrollo de Sistemas de Información,Diurno,Diseño Gráfico,Diurno,17,Masculino
20230320,21503,ANCASH,PALLASCA,CONCHUCOS,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Construcción Civil,Diurno,Desarrollo de Sistemas de Información,Diurno,17,Femenino
20230320,150117,LIMA,LIMA,LOS OLIVOS,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,17,Femenino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2018,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,20,Masculino
20230320,70102,CALLAO,CALLAO,BELLAVISTA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Diseño Publicitario,Diurno,Diseño Gráfico,Diurno,18,Masculino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,2019,Diseño Gráfico,Diurno,Diseño Publicitario,Nocturno,20,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,2016,Desarrollo de Sistemas de Información,Nocturno,Administración,Nocturno,26,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2016,Desarrollo de Sistemas de Información,Nocturno,Administración,Nocturno,22,Masculino
20230320,70104,CALLAO,CALLAO,LA PERLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2016,Administración,Nocturno,Contabilidad,Nocturno,21,Femenino
20230320,150112,LIMA,LIMA,INDEPENDENCIA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Diseño Gráfico,Diurno,Desarrollo de Sistemas de Información,Diurno,18,Masculino
20230320,150110,LIMA,LIMA,COMAS,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Publicitario,Diurno,Diseño Gráfico,Diurno,17,Masculino
20230320,70102,CALLAO,CALLAO,BELLAVISTA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Construcción Civil,Diurno,17,Femenino
20230320,150136,LIMA,LIMA,SAN MIGUEL,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Mecánica Automotriz,Diurno,17,Femenino
20230320,150117,LIMA,LIMA,LOS OLIVOS,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2017,Contabilidad,Nocturno,Administración,Nocturno,21,Femenino
20230320,150132,LIMA,LIMA,SAN JUAN DE LURIGANCHO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2018,Diseño Publicitario,Diurno,Diseño Gráfico,Diurno,21,Masculino
20230320,70104,CALLAO,CALLAO,LA PERLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Diseño Gráfico,Nocturno,Diseño Publicitario,Nocturno,20,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,,Secretariado Ejecutivo,Nocturno,Administración,Nocturno,19,Femenino
20230320,70102,CALLAO,CALLAO,BELLAVISTA,2022,Servicio Militar,EBA - Educación Básica Alternativa,2018,Contabilidad,Nocturno,Contabilidad,Nocturno,21,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Contabilidad,Diurno,Desarrollo de Sistemas de Información,Diurno,18,Masculino
20230320,150142,LIMA,LIMA,VILLA EL SALVADOR,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2012,Diseño Gráfico,Nocturno,Desarrollo de Sistemas de Información,Nocturno,24,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,,Mecánica de Producción,Diurno,Mecánica Automotriz,Diurno,20,
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Diseño Publicitario,Diurno,Diseño Publicitario,Diurno,18,Femenino
20230320,150117,LIMA,LIMA,LOS OLIVOS,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,19,Femenino
20230320,150110,LIMA,LIMA,COMAS,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Secretariado Ejecutivo,Nocturno,Diseño Gráfico,Nocturno,20,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Diseño Gráfico,Diurno,17,Femenino
20230320,150107,LIMA,LIMA,CHACLACAYO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,17,Femenino
20230320,150125,LIMA,LIMA,PUENTE PIEDRA,2022,Conadis,EBR - Educación Básica Regular,2013,Diseño Gráfico,Diurno,Diseño Gráfico,Diurno,28,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,18,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Diseño Gráfico,Nocturno,Administración,Nocturno,19,Femenino
20230320,70104,CALLAO,CALLAO,LA PERLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Administración,Diurno,Desarrollo de Sistemas de Información,Nocturno,18,Masculino
20230320,150106,LIMA,LIMA,CARABAYLLO,2022,Conadis,EBR - Educación Básica Regular,2020,Diseño Gráfico,Nocturno,Administración,Diurno,20,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,1984,Mecánica Automotriz,Diurno,Construcción Civil,Diurno,54,Masculino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2006,Contabilidad,Nocturno,Administración,Diurno,34,Femenino
20230320,220801,SAN MARTIN,RIOJA,RIOJA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,,Diseño Publicitario,Nocturno,Diseño Publicitario,Nocturno,22,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Diseño Gráfico,Diurno,17,Femenino
20230320,150115,LIMA,LIMA,LA VICTORIA,2022,Conadis,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Administración,Diurno,17,Femenino
20230320,70103,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Construcción Civil,Diurno,Construcción Civil,Nocturno,19,Femenino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Administración,Diurno,Secretariado Ejecutivo,Diurno,19,Femenino
20230320,150110,LIMA,LIMA,COMAS,2022,Conadis,EBR - Educación Básica Regular,2020,Diseño Gráfico,Nocturno,Diseño Publicitario,Diurno,22,Femenino
20230320,70103,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,18,Femenino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2009,Diseño Gráfico,Diurno,Mecánica Automotriz,Diurno,29,Masculino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Administración,Diurno,Diseño Gráfico,Diurno,19,Femenino
20230320,150136,LIMA,LIMA,SAN MIGUEL,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,1991,Administración,Nocturno,Construcción Civil,Nocturno,50,Masculino
20230320,150121,LIMA,LIMA,PUEBLO LIBRE,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,2017,Administración,Nocturno,Secretariado Ejecutivo,Diurno,25,Femenino
20230320,70102,CALLAO,CALLAO,BELLAVISTA,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,2004,Secretariado Ejecutivo,Diurno,Administración,Diurno,33,
20230320,150117,LIMA,LIMA,LOS OLIVOS,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2011,Administración,Diurno,Secretariado Ejecutivo,Diurno,28,Femenino
20230320,150117,LIMA,LIMA,LOS OLIVOS,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,17,
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,,Diseño Publicitario,Diurno,Diseño Gráfico,Diurno,18,Masculino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,19,Femenino
20230320,150117,LIMA,LIMA,LOS OLIVOS,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Diseño Gráfico,Diurno,Contabilidad,Diurno,19,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2017,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,18,Masculino
20230320,70103,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Contabilidad,Diurno,Contabilidad,Diurno,17,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Diseño Gráfico,Nocturno,18,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Construcción Civil,Nocturno,Administración,Nocturno,19,Masculino
20230320,150136,LIMA,LIMA,SAN MIGUEL,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Diseño Gráfico,Diurno,19,Masculino
20230320,120302,JUNIN,CHANCHAMAYO,PERENE,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Administración,Diurno,Contabilidad,Nocturno,23,Femenino
20230320,150101,LIMA,LIMA,LIMA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Diseño Gráfico,Nocturno,Desarrollo de Sistemas de Información,Nocturno,17,Femenino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Administración,Diurno,Contabilidad,Diurno,17,Femenino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,2021,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,18,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Desarrollo de Sistemas de Información,Diurno,Diseño Gráfico,Diurno,17,Femenino
20230320,150103,LIMA,LIMA,ATE,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2017,Mecánica Automotriz,Diurno,Mecánica Automotriz,Diurno,21,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2016,Desarrollo de Sistemas de Información,Diurno,Administración,Diurno,23,Masculino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Administración,Diurno,Desarrollo de Sistemas de Información,Diurno,22,
20230320,150108,LIMA,LIMA,CHORRILLOS,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,2021,Diseño Gráfico,Diurno,Diseño Gráfico,Diurno,20,Femenino
20230320,70104,CALLAO,CALLAO,LA PERLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2015,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,25,
20230320,150136,LIMA,LIMA,SAN MIGUEL,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Mecánica Automotriz,Diurno,Diseño Gráfico,Diurno,19,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Publicitario,Diurno,Diseño Gráfico,Diurno,18,
20230320,150142,LIMA,LIMA,VILLA EL SALVADOR,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,18,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Administración,Diurno,17,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Desarrollo de Sistemas de Información,Diurno,Mecánica Automotriz,Diurno,17,Masculino
20230320,150101,LIMA,LIMA,LIMA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,1994,Administración,Nocturno,Diseño Gráfico,Nocturno,40,Masculino
20230320,150125,LIMA,LIMA,PUENTE PIEDRA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2018,Administración,Nocturno,Secretariado Ejecutivo,Nocturno,20,Femenino
20230320,150136,LIMA,LIMA,SAN MIGUEL,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Contabilidad,Diurno,Contabilidad,Diurno,18,Femenino
20230320,150103,LIMA,LIMA,ATE,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2012,Diseño Gráfico,Nocturno,Administración,Nocturno,26,Femenino
20230320,150103,LIMA,LIMA,ATE,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Desarrollo de Sistemas de Información,Diurno,Administración,Diurno,17,Masculino
20230320,150101,LIMA,LIMA,LIMA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2018,Administración,Diurno,Construcción Civil,Diurno,20,Femenino
20230320,150101,LIMA,LIMA,LIMA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2002,Contabilidad,Diurno,Administración,Diurno,36,Femenino
20230320,150117,LIMA,LIMA,LOS OLIVOS,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2006,Administración,Nocturno,Secretariado Ejecutivo,Nocturno,33,Femenino
20230320,150117,LIMA,LIMA,LOS OLIVOS,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Mecánica Automotriz,Diurno,18,Masculino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Publicitario,Nocturno,Diseño Gráfico,Nocturno,17,Masculino
20230320,150101,LIMA,LIMA,LIMA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2016,Administración,Diurno,Secretariado Ejecutivo,Nocturno,22,Femenino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2008,Administración,Diurno,Contabilidad,Diurno,30,Femenino
20230320,150132,LIMA,LIMA,SAN JUAN DE LURIGANCHO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2012,Construcción Civil,Diurno,Contabilidad,Diurno,26,Masculino
20230320,70102,CALLAO,CALLAO,BELLAVISTA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Nocturno,Diseño Gráfico,Nocturno,19,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,17,Femenino
20230320,70103,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2018,Administración,Nocturno,Secretariado Ejecutivo,Nocturno,20,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Mecánica de Producción,Diurno,17,Masculino
20230320,150136,LIMA,LIMA,SAN MIGUEL,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,2018,Desarrollo de Sistemas de Información,Nocturno,Contabilidad,Nocturno,22,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Desarrollo de Sistemas de Información,Diurno,Diseño Gráfico,Diurno,17,Masculino
20230320,150101,LIMA,LIMA,LIMA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,18,Femenino
20230320,150132,LIMA,LIMA,SAN JUAN DE LURIGANCHO,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,2022,Mecánica Automotriz,Diurno,Mecánica de Producción,Diurno,19,Masculino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,,Diseño Gráfico,Diurno,Mecánica de Producción,Diurno,18,Femenino
